Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.76388E-12,0.000000001,0.000000016,0.999800817,0,0
8.54842E-12,0.000000003,0.000000029,0.999502042,0,0
2.26018E-11,0.000000012,0.000000077,0.999004083,0,0
2.90821E-11,0.000000025,0.000000099,0.998506125,0,0
8.71714E-11,0.000000109,0.000000295,0.997111841,0,0
2.0498E-10,0.000000263,0.000000694,0.996016333,0,0
3.96837E-10,0.000001003,0.000001344,0.993626133,0,0
6.68523E-10,0.000002561,0.000002265,0.990638383,0,0
1.78087E-9,0.000010013,0.000006033,0.984364107,0,0
3.52567E-9,0.000025112,0.000011943,0.978786973,0,0
7.40381E-9,0.000050353,0.00002508,0.973906981,0,0
1.79577E-8,0.000100448,0.00006083,0.969823723,0,0
3.49315E-8,0.000250926,0.000118323,0.964047406,0,0
6.38038E-8,0.000505864,0.000216111,0.95837068,0,0
1.48913E-7,0.00100367,0.000504314,0.953689872,0,0
3.2381E-7,0.002509666,0.001096302,0.947017229,0,0
4.5382E-7,0.005041446,0.001536126,0.940444179,0,0
6.42899E-7,0.01003872,0.002175441,0.93158052,0,0
9.41358E-7,0.025090048,0.003183757,0.912658102,0,0
1.29876E-6,0.050036337,0.004389881,0.890449158,0,0
1.93006E-6,0.100135814,0.006516721,0.859575739,0,0
3.36929E-6,0.200300862,0.011348542,0.819938253,0,0
4.77194E-6,0.300249317,0.016034925,0.795438701,0,0
5.98242E-6,0.400590705,0.020061389,0.776815058,0,0
7.20905E-6,0.500075404,0.024124764,0.761876307,0,0
8.33751E-6,0.60015662,0.027848062,0.749028981,0,0
9.48342E-6,0.700738823,0.031614432,0.737775122,0,0
9.96716E-6,0.750219971,0.033199957,0.732695947,0,0
1.05169E-5,0.800252666,0.034998567,0.727815955,0,0
1.15132E-5,0.900432175,0.038249959,0.718753112,0,0
1.22627E-5,1.00042552,0.040688634,0.710387412,0,0
1.31143E-5,1.100454113,0.043452159,0.702519669,0,0
1.38383E-5,1.200054494,0.045795187,0.695149885,0,0
1.46453E-5,1.301193213,0.048400217,0.688078877,0,0
1.53074E-5,1.400096018,0.050532067,0.681505826,0,0
1.5979E-5,1.500206575,0.052689798,0.675131959,0,0
1.76352E-5,1.751607437,0.057989472,0.660193208,0,0
1.90415E-5,2.00125487,0.062466376,0.64664874,0,0
2.0335E-5,2.251231274,0.066565614,0.634000598,0,0
2.14511E-5,2.501994967,0.070088102,0.622049597,0,0
2.24681E-5,2.75026081,0.073285904,0.610795737,0,0
2.36152E-5,3.001401526,0.076880192,0.599940245,0,0
2.4756E-5,3.250629667,0.080440655,0.589682303,0,0.025
2.59153E-5,3.501433483,0.084044569,0.579822727,0,0.025
2.69641E-5,3.750122927,0.087292943,0.570461109,0,0.025
2.79942E-5,4.000379233,0.090472268,0.561398267,0,0.025
2.89706E-5,4.251389749,0.093475765,0.5526342,0,0.025
3.00541E-5,4.502410588,0.096797019,0.544168907,0,0.025
3.09362E-5,4.752357851,0.099491586,0.53600239,0,0.025
3.18104E-5,5.000040876,0.102154446,0.528134648,0,0.05
3.28969E-5,5.252249332,0.10545283,0.520366497,0,0.05
3.39576E-5,5.502721436,0.108661278,0.512897122,0,0.05
3.478E-5,5.750265839,0.111141163,0.505726521,0,0.05
3.58852E-5,6.00086629,0.114462545,0.498655512,0,0.05
3.65404E-5,6.25065916,0.116425822,0.491783687,0,0.05
3.73635E-5,6.502153271,0.118886018,0.485011453,0,0.05
3.8243E-5,6.751387002,0.121507251,0.478438403,0,0.05
3.92865E-5,7.003579352,0.124607007,0.471964944,0,0.05
4.02437E-5,7.250112245,0.127441039,0.46579026,0,0.05
4.11907E-5,7.502737448,0.130235597,0.459615576,0,0.05
4.20358E-5,7.752605166,0.132721893,0.453640076,0,0.05
