Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.2759E-12,0.000000001,0.000000004,0.998705179,0,0
2.5568E-12,0.000000003,0.000000007,0.997908367,0,0
7.40285E-12,0.00000001,0.00000002,0.996414343,0,0
9.96222E-12,0.000000026,0.000000027,0.994621514,0,0
2.83026E-11,0.0000001,0.000000078,0.99063745,0,0
5.93207E-11,0.000000253,0.000000164,0.987151394,0,0
1.67116E-10,0.000001011,0.000000461,0.97998008,0,0
3.49056E-10,0.000002511,0.000000963,0.973804781,0,0
1.51609E-9,0.000010031,0.000004181,0.964342629,0,0
3.52393E-9,0.000025024,0.000009719,0.958167331,0,0
5.5868E-9,0.000050385,0.000015408,0.952689243,0,0
1.00634E-8,0.000100267,0.000027753,0.946015936,0,0
2.0488E-8,0.000251482,0.000056502,0.936055777,0,0
3.31103E-8,0.000502456,0.00009131,0.926693227,0,0
5.12663E-8,0.001004203,0.000141376,0.914741036,0,0
9.71307E-8,0.002503534,0.000267838,0.893426295,0,0
1.9245E-7,0.005008831,0.000530613,0.875199203,0,0
3.8624E-7,0.010009444,0.001064633,0.85747012,0,0
8.62339E-7,0.025037267,0.002375397,0.833665339,0,0
1.44313E-6,0.050068672,0.003972063,0.811653386,0,0
2.30565E-6,0.100121311,0.006338516,0.785059761,0,0
3.97173E-6,0.200202511,0.010893768,0.753486056,0,0
5.12067E-6,0.300364625,0.014022922,0.731573705,0,0
6.37342E-6,0.400056746,0.017423527,0.714243028,0,0
7.51032E-6,0.500306193,0.02049949,0.699800797,0,0
8.58056E-6,0.600824873,0.023386298,0.687350598,0,0.025641026
9.51961E-6,0.700602804,0.025912264,0.676394422,0,0.025641026
9.82257E-6,0.750900513,0.026725795,0.671215139,0,0.025641026
1.02182E-5,0.80100089,0.027787228,0.66623506,0,0.025641026
1.09485E-5,0.900638322,0.029743229,0.65687251,0,0.025641026
1.16197E-5,1.000922001,0.03153771,0.648007968,0,0.025641026
1.24048E-5,1.100817783,0.033632302,0.639741036,0,0.025641026
1.29975E-5,1.201180557,0.035210506,0.63187251,0,0.025641026
1.36924E-5,1.301077105,0.037057923,0.62440239,0,0.025641026
1.41657E-5,1.401357254,0.038313897,0.617231076,0,0.025641026
1.47731E-5,1.5012463,0.039923624,0.610358566,0,0.025641026
1.60588E-5,1.750823557,0.043321688,0.594322709,0,0.025641026
1.70298E-5,2.000391003,0.04588032,0.579282869,0,0.025641026
1.81084E-5,2.250431893,0.048714102,0.565139442,0,0.025641026
1.92715E-5,2.500355948,0.051760723,0.551792829,0,0.025641026
2.05328E-5,2.751254077,0.055053312,0.539243028,0,0.025641026
2.16301E-5,3.000134819,0.057908702,0.52749004,0,0.025641026
2.27373E-5,3.250602247,0.060780985,0.51623506,0,0.025641026
2.3909E-5,3.502240773,0.063811073,0.505478088,0,0.025641026
2.52059E-5,3.752254545,0.067153639,0.495318725,0,0.025641026
2.6391E-5,4.002637678,0.070197594,0.485657371,0,0.025641026
2.77867E-5,4.251948007,0.073769611,0.476494024,0,0.025641026
2.91247E-5,4.502567369,0.077181131,0.467729084,0,0.025641026
3.01732E-5,4.75170224,0.079845804,0.45936255,0,0.025641026
3.16429E-5,5.002567701,0.083567688,0.451294821,0,0.025641026
3.27282E-5,5.250731103,0.086306741,0.443625498,0,0.025641026
3.40089E-5,5.500719877,0.089528216,0.436155378,0,0.025641026
3.54638E-5,5.750539285,0.093174039,0.428984064,0,0.076923077
3.67756E-5,6.00009998,0.096448773,0.422111554,0,0.076923077
3.86744E-5,6.252514886,0.101168096,0.415438247,0,0.102564103
4.01633E-5,6.5010682,0.10485115,0.409163347,0,0.102564103
4.13277E-5,6.753425814,0.107721252,0.402988048,0,0.102564103
4.29416E-5,7.002219485,0.11168382,0.397111554,0,0.102564103
4.42289E-5,7.2507308,0.114831948,0.391434263,0,0.102564103
4.57387E-5,7.50253685,0.118509942,0.385856574,0.025,0.102564103
4.72408E-5,7.753967184,0.122154198,0.380478088,0.05,0.102564103
4.85936E-5,8.003095416,0.125423166,0.375298805,0.1,0.102564103
4.99804E-5,8.25438483,0.128761596,0.370219124,0.1,0.102564103
5.1615E-5,8.503027557,0.132680372,0.365338645,0.1,0.102564103
5.26653E-5,8.753044775,0.135189013,0.360557769,0.1,0.102564103
5.4414E-5,9.003853529,0.139349569,0.355876494,0.1,0.102564103
5.58422E-5,9.251650112,0.142732846,0.351394422,0.1,0.102564103
5.70671E-5,9.500007747,0.145623888,0.347011952,0.1,0.102564103
5.82558E-5,9.753708999,0.148420397,0.342629482,0.1,0.102564103
5.91853E-5,10.000346176,0.15060047,0.338446215,0.1,0.102564103
6.08671E-5,10.253158071,0.154530963,0.334262948,0.1,0.102564103
6.27945E-5,10.505909894,0.159013281,0.330179283,0.1,0.102564103
6.40523E-5,10.753309263,0.16192543,0.326294821,0.1,0.102564103
6.56048E-5,11.006208323,0.165506149,0.322410359,0.1,0.102564103
6.68638E-5,11.250919862,0.168398644,0.3187251,0.1,0.102564103
6.86919E-5,11.501644039,0.172580596,0.315039841,0.1,0.102564103
6.99284E-5,11.751461359,0.175397337,0.311454183,0.1,0.102564103
7.15979E-5,12.005918396,0.179185472,0.307868526,0.1,0.102564103
7.33818E-5,12.25308621,0.18321369,0.304482072,0.1,0.102564103
7.47485E-5,12.504863084,0.186286537,0.301095618,0.1,0.102564103
7.61599E-5,12.754203851,0.189447696,0.297808765,0.1,0.102564103
7.79688E-5,13.001103661,0.193481195,0.294621514,0.1,0.102564103
7.91431E-5,13.252917511,0.196089119,0.291434263,0.125,0.102564103
8.04645E-5,13.500524883,0.199013267,0.288346614,0.125,0.102564103
8.23331E-5,13.753606907,0.203130583,0.285258964,0.125,0.128205128
8.34802E-5,14.002604637,0.205647424,0.282270916,0.15,0.128205128
8.48644E-5,14.254788434,0.208674136,0.279282869,0.15,0.128205128
8.65149E-5,14.503607218,0.212267945,0.276394422,0.15,0.128205128
8.81149E-5,14.756860513,0.215736296,0.273505976,0.15,0.128205128
9.00324E-5,15.00592161,0.219872525,0.270717131,0.15,0.179487179
9.1424E-5,15.251016908,0.222860895,0.268027888,0.15,0.179487179
9.26129E-5,15.508572299,0.225404723,0.265239044,0.15,0.179487179
9.37958E-5,15.750765675,0.227927621,0.262649402,0.15,0.179487179
9.52332E-5,16.006187969,0.230982189,0.259960159,0.15,0.179487179
9.72259E-5,16.25682964,0.235196942,0.257370518,0.15,0.179487179
9.90183E-5,16.502283599,0.238968135,0.254880478,0.15,0.179487179
1.00034E-4,16.751119218,0.241097617,0.252390438,0.15,0.179487179
1.01584E-4,17.003502264,0.244334996,0.249900398,0.15,0.179487179
1.03235E-4,17.25974683,0.247765991,0.247410359,0.15,0.179487179
1.04581E-4,17.509135612,0.250554379,0.24501992,0.15,0.205128205
1.05876E-4,17.751356966,0.253225631,0.242729084,0.15,0.205128205
1.07142E-4,18.006939721,0.255828162,0.240338645,0.15,0.205128205
1.0832E-4,18.254551608,0.258241585,0.238047809,0.15,0.205128205
1.09698E-4,18.505304774,0.261055441,0.235756972,0.15,0.205128205
1.11161E-4,18.759242201,0.264032377,0.233466135,0.15,0.205128205
1.12417E-4,19.00515761,0.266576653,0.2312749,0.15,0.205128205
1.13941E-4,19.254216973,0.269652226,0.229083665,0.15,0.205128205
1.15338E-4,19.506408231,0.272461352,0.22689243,0.15,0.205128205
1.16862E-4,19.750250073,0.275511848,0.224800797,0.15,0.205128205
1.18922E-4,20.009904374,0.279616326,0.222609562,0.15,0.205128205
1.20355E-4,20.260881656,0.282457162,0.220517928,0.15,0.205128205
1.21465E-4,20.502760479,0.284651732,0.218525896,0.15,0.205128205
1.22545E-4,20.758874184,0.286778267,0.216434263,0.15,0.230769231
1.23676E-4,21.004929855,0.28900013,0.214442231,0.15,0.256410256
1.24961E-4,21.253613764,0.291516009,0.212450199,0.15,0.256410256
1.26041E-4,21.504594001,0.293622722,0.210458167,0.15,0.256410256
1.27986E-4,21.758904432,0.29740065,0.208466135,0.15,0.282051282
1.29707E-4,22.003644127,0.300727528,0.206573705,0.15,0.282051282
1.31609E-4,22.252006619,0.304386974,0.204681275,0.15,0.282051282
1.32993E-4,22.503350219,0.307035815,0.202788845,0.15,0.282051282
1.34368E-4,22.757327181,0.309659122,0.200896414,0.15,0.282051282
1.36039E-4,23.001010383,0.312833325,0.199103586,0.15,0.307692308
1.37723E-4,23.260841186,0.316017845,0.197211155,0.15,0.307692308
1.39002E-4,23.509741195,0.318425864,0.195418327,0.15,0.307692308
1.40513E-4,23.761293618,0.321259239,0.193625498,0.15,0.333333333
1.41904E-4,24.001514781,0.32385948,0.191932271,0.15,0.333333333
1.43547E-4,24.258744392,0.326915948,0.190139442,0.15,0.333333333
1.45286E-4,24.504044728,0.330135418,0.188446215,0.15,0.333333333
1.46615E-4,24.752005163,0.332586187,0.186752988,0.15,0.333333333
1.48635E-4,25.003126785,0.33629448,0.185059761,0.15,0.333333333
1.4992E-4,25.256890843,0.338642193,0.183366534,0.15,0.333333333
1.51293E-4,25.513044541,0.341142368,0.181673307,0.15,0.333333333
1.53316E-4,25.756974731,0.34480796,0.180079681,0.15,0.333333333
1.55291E-4,26.004229782,0.348366531,0.178486056,0.15,0.333333333
1.56424E-4,26.253993369,0.350399664,0.17689243,0.15,0.333333333
1.57557E-4,26.505049988,0.352426334,0.175298805,0.15,0.333333333
1.58802E-4,26.75819058,0.354645748,0.173705179,0.15,0.333333333
1.60916E-4,27.014193388,0.358397408,0.172111554,0.15,0.358974359
1.62281E-4,27.256651398,0.36080828,0.17061753,0.15,0.358974359
1.63687E-4,27.501374236,0.363281198,0.169123506,0.175,0.358974359
1.65094E-4,27.764662916,0.365748575,0.16752988,0.175,0.358974359
1.66128E-4,28.01334799,0.367554291,0.166035857,0.175,0.358974359
1.67425E-4,28.263409772,0.369812744,0.164541833,0.175,0.358974359
1.68464E-4,28.515306731,0.371614398,0.163047809,0.175,0.358974359
1.70008E-4,28.752001385,0.374285165,0.161653386,0.175,0.358974359
1.71239E-4,29.007988536,0.376405879,0.160159363,0.175,0.358974359
1.72375E-4,29.265765265,0.378357243,0.158665339,0.175,0.358974359
1.74003E-4,29.508182012,0.381141139,0.157270916,0.2,0.358974359
1.75125E-4,29.752552438,0.383053261,0.155876494,0.2,0.358974359
1.76869E-4,30.016675875,0.386013578,0.15438247,0.2,0.358974359
1.78061E-4,30.265065784,0.388028428,0.152988048,0.2,0.384615385
1.79272E-4,30.51522091,0.390069741,0.151593625,0.2,0.384615385
1.81154E-4,30.767422751,0.393225963,0.150199203,0.2,0.41025641
1.82386E-4,31.00376477,0.395284484,0.148904382,0.2,0.41025641
1.8373E-4,31.260246368,0.397522673,0.14750996,0.2,0.41025641
1.85179E-4,31.518246398,0.399925167,0.146115538,0.2,0.41025641
1.86339E-4,31.759638187,0.401840885,0.144820717,0.2,0.41025641
1.87659E-4,32.002848085,0.404014634,0.143525896,0.2,0.41025641
1.90389E-4,32.267773135,0.408485648,0.142131474,0.2,0.41025641
1.91656E-4,32.516051173,0.410549498,0.140836653,0.2,0.41025641
1.9269E-4,32.765978094,0.412226423,0.139541833,0.2,0.41025641
1.94269E-4,33.017763397,0.414782005,0.138247012,0.2,0.41025641
1.95185E-4,33.251444477,0.416257386,0.137051793,0.2,0.41025641
1.9626E-4,33.506095938,0.417985881,0.135756972,0.2,0.41025641
1.97992E-4,33.762373451,0.42075901,0.134462151,0.2,0.41025641
1.99175E-4,34.000594871,0.42264587,0.133266932,0.225,0.41025641
2.00305E-4,34.26026761,0.424441983,0.131972112,0.225,0.41025641
2.01719E-4,34.50147027,0.426683254,0.130776892,0.225,0.41025641
2.0364E-4,34.764918738,0.429712266,0.129482072,0.225,0.41025641
2.05563E-4,35.010595416,0.432728034,0.128286853,0.225,0.41025641
2.06666E-4,35.258025073,0.434451582,0.127091633,0.225,0.41025641
2.08207E-4,35.506893434,0.436850378,0.125896414,0.225,0.41025641
2.0935E-4,35.757501455,0.438621999,0.124701195,0.225,0.41025641
2.11152E-4,36.009856505,0.441404469,0.123505976,0.225,0.41025641
2.12597E-4,36.264222125,0.443626283,0.122310757,0.225,0.41025641
2.13775E-4,36.520133352,0.445432024,0.121115538,0.225,0.41025641
2.15061E-4,36.756215323,0.447394082,0.12001992,0.225,0.41025641
2.16083E-4,37.014997885,0.448950085,0.118824701,0.25,0.41025641
2.16812E-4,37.253126909,0.450057458,0.117729084,0.25,0.41025641
2.18027E-4,37.514067573,0.451896583,0.116533865,0.275,0.435897436
2.19656E-4,37.754632974,0.454353672,0.115438247,0.275,0.435897436
2.21636E-4,38.019655066,0.457324109,0.114243028,0.275,0.435897436
2.22884E-4,38.264068229,0.45918888,0.11314741,0.275,0.435897436
