Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.16691E-10,0.000000012,0.000000052,1,0,0
1.38285E-10,0.000000025,0.000000062,0.999900299,0,0
4.51759E-10,0.000000108,0.000000202,0.999700897,0,0
1.5076E-9,0.000000372,0.000000673,0.999401795,0,0
3.68739E-9,0.000001087,0.000001646,0.999202393,0,0
4.95869E-9,0.000002545,0.000002213,0.99890329,0,0
9.60991E-9,0.000010722,0.000004289,0.997906281,0,0
1.19095E-8,0.000026008,0.000005316,0.996510469,0,0
2.11869E-8,0.000050975,0.000009457,0.995014955,0,0
3.25923E-8,0.000103247,0.000014547,0.993120638,0,0
5.06096E-8,0.000254505,0.000022589,0.989531406,0,0
6.11419E-8,0.000505908,0.00002729,0.985044865,0,0
7.92896E-8,0.001006626,0.00003539,0.977966102,0,0
1.11972E-7,0.002504453,0.000049977,0.962612164,0,0
1.44705E-7,0.00500423,0.000064586,0.943170489,0,0
1.99418E-7,0.010010566,0.000089006,0.914356929,0,0
3.11378E-7,0.02501895,0.000138973,0.855034895,0,0
5.09014E-7,0.050015352,0.000227171,0.792821535,0,0
8.60568E-7,0.100008617,0.000384038,0.719042871,0,0
1.42789E-6,0.200079204,0.000637131,0.631904287,0,0
1.83493E-6,0.300158566,0.00081868,0.570887338,0,0
2.10921E-6,0.400134542,0.000940999,0.520338983,0,0
2.38319E-6,0.500035961,0.001063163,0.476071785,0,0
2.69755E-6,0.600203939,0.001203319,0.436590229,0,0
3.12278E-6,0.700250106,0.001392873,0.40219342,0,0
3.33232E-6,0.75027967,0.001486268,0.386739781,0,0
3.54796E-6,0.8001385,0.001582368,0.372283151,0,0
4.03295E-6,0.900009177,0.001798477,0.346061815,0,0
4.47782E-6,1.000011283,0.001996666,0.322632104,0,0
4.93245E-6,1.100430673,0.002199163,0.301296112,0,0
5.44665E-6,1.200032561,0.002428146,0.282153539,0,0
6.06589E-6,1.300534063,0.002703832,0.264705882,0,0
6.73145E-6,1.400316269,0.003000057,0.249152542,0,0
7.27686E-6,1.500667984,0.003242739,0.234895314,0,0
9.25247E-6,1.750541846,0.004121302,0.204386839,0,0
1.15296E-5,2.000464964,0.005132983,0.180358923,0,0
1.41679E-5,2.250762374,0.006303851,0.160817547,0,0
1.73849E-5,2.500547375,0.007729666,0.144965105,0,0
2.07994E-5,2.750332258,0.009240794,0.131804586,0,0
2.55071E-5,3.000036722,0.011320481,0.121036889,0,0
3.00433E-5,3.252968496,0.013320246,0.111864407,0,0.033333333
3.37199E-5,3.500883128,0.014938073,0.104087737,0,0.033333333
3.80475E-5,3.751092034,0.016839035,0.097108674,0,0.066666667
4.26358E-5,4.000617759,0.018850458,0.090927218,0,0.066666667
4.85532E-5,4.251658479,0.021438446,0.085443669,0,0.066666667
5.41996E-5,4.501836945,0.023901558,0.080558325,0,0.066666667
5.86705E-5,4.755095842,0.025847493,0.076071785,0,0.066666667
6.57438E-5,5.003237126,0.028918186,0.072083749,0,0.066666667
7.10613E-5,5.256885654,0.031220288,0.068394816,0.032258065,0.066666667
8.03663E-5,5.508014719,0.035235529,0.065104686,0.032258065,0.066666667
8.65101E-5,5.75036843,0.037877572,0.06221336,0.032258065,0.066666667
9.47502E-5,6.003160546,0.041409683,0.059421735,0.032258065,0.066666667
1.04537E-4,6.250833884,0.045587787,0.056929212,0.032258065,0.066666667
1.10245E-4,6.507465171,0.048016512,0.054536391,0.032258065,0.066666667
1.1829E-4,6.757237708,0.051428807,0.052342971,0.032258065,0.066666667
1.33293E-4,7.011810989,0.057759917,0.050348953,0.032258065,0.066666667
1.42287E-4,7.259727083,0.061534546,0.048554337,0.032258065,0.066666667
1.52737E-4,7.511063919,0.065901752,0.046859422,0.032258065,0.066666667
1.63075E-4,7.762363858,0.070202324,0.045264207,0.032258065,0.066666667
1.75761E-4,8.000746109,0.075451994,0.043868395,0.032258065,0.066666667
1.89591E-4,8.25508678,0.081141686,0.042472582,0.032258065,0.066666667
2.01099E-4,8.509827664,0.085849517,0.041176471,0.032258065,0.066666667
2.1019E-4,8.756999998,0.08955117,0.03998006,0.032258065,0.066666667
2.32162E-4,9.006116497,0.098436431,0.03888335,0.032258065,0.066666667
2.63283E-4,9.253770671,0.1108736,0.037886341,0.032258065,0.1
2.84448E-4,9.500055573,0.11923334,0.036989033,0.032258065,0.1
3.07501E-4,9.766366045,0.128249616,0.036091725,0.032258065,0.1
3.2898E-4,10.021762795,0.13656749,0.035294118,0.032258065,0.1
3.49315E-4,10.262281558,0.144368732,0.034596211,0.032258065,0.1
3.68589E-4,10.514714187,0.151698098,0.033898305,0.032258065,0.1
3.97386E-4,10.784743922,0.162531817,0.033200399,0.032258065,0.133333333
4.05325E-4,11.02690294,0.165494416,0.032602193,0.032258065,0.133333333
4.2504E-4,11.275401711,0.172805535,0.032003988,0.032258065,0.133333333
4.68239E-4,11.543115803,0.188602705,0.031405783,0.032258065,0.133333333
4.80233E-4,11.780141084,0.192934787,0.030907278,0.032258065,0.133333333
4.92433E-4,12.023406369,0.197317802,0.030408774,0.032258065,0.133333333
5.18446E-4,12.279370759,0.206583588,0.029910269,0.032258065,0.133333333
5.54774E-4,12.547241252,0.219344936,0.029411765,0.032258065,0.133333333
5.81925E-4,12.775420407,0.228748647,0.029012961,0.032258065,0.133333333
6.02273E-4,13.012051319,0.235721447,0.028614158,0.032258065,0.133333333
6.53262E-4,13.266142727,0.252919277,0.028215354,0.032258065,0.133333333
6.81291E-4,13.533138167,0.262207223,0.02781655,0.032258065,0.133333333
7.29401E-4,13.815160706,0.277881804,0.027417747,0.032258065,0.133333333
7.45022E-4,14.037563043,0.282899007,0.027118644,0.032258065,0.133333333
7.51662E-4,14.261959877,0.285021332,0.026819541,0.032258065,0.133333333
7.75815E-4,14.566789486,0.292687838,0.026420738,0.032258065,0.133333333
7.92574E-4,14.803007829,0.29795886,0.026121635,0.032258065,0.133333333
8.11479E-4,15.044231834,0.30385812,0.025822532,0.032258065,0.166666667
8.70267E-4,15.295247927,0.32188695,0.02552343,0.032258065,0.166666667
8.90882E-4,15.559893331,0.328098181,0.025224327,0.032258065,0.166666667
9.16046E-4,15.832531082,0.335602652,0.024925224,0.032258065,0.166666667
9.5861E-4,16.020886926,0.348105989,0.024725823,0.032258065,0.166666667
1.00876E-3,16.321066865,0.362535525,0.02442672,0.032258065,0.166666667
1.02206E-3,16.524825589,0.366309021,0.024227318,0.032258065,0.166666667
1.11071E-3,16.847804898,0.390894846,0.023928215,0.064516129,0.166666667
1.12498E-3,17.072475448,0.394759985,0.023728814,0.064516129,0.166666667
1.1448E-3,17.299676647,0.400092881,0.023529412,0.064516129,0.166666667
1.16878E-3,17.533180501,0.406479367,0.02333001,0.064516129,0.166666667
1.17283E-3,17.767419513,0.407549636,0.023130608,0.064516129,0.166666667
1.17964E-3,18.002980619,0.409348283,0.022931206,0.064516129,0.166666667
1.20593E-3,18.361552824,0.416238446,0.022632104,0.064516129,0.166666667
1.21396E-3,18.604292949,0.418327618,0.022432702,0.064516129,0.166666667
1.21986E-3,18.847815734,0.419857157,0.0222333,0.064516129,0.166666667
1.23681E-3,19.095164029,0.424230024,0.022033898,0.064516129,0.166666667
1.24527E-3,19.344090234,0.426399916,0.021834497,0.064516129,0.166666667
1.28605E-3,19.599692674,0.43674702,0.021635095,0.064516129,0.166666667
1.31313E-3,19.860402221,0.443513333,0.021435693,0.064516129,0.166666667
1.33038E-3,20.125170794,0.447780435,0.021236291,0.064516129,0.166666667
1.34866E-3,20.260036603,0.452268514,0.02113659,0.064516129,0.166666667
1.38425E-3,20.536594426,0.460901617,0.020937188,0.064516129,0.166666667
1.41785E-3,20.818500392,0.468925467,0.020737787,0.064516129,0.166666667
1.47209E-3,21.112481624,0.481628396,0.020538385,0.064516129,0.2
1.54351E-3,21.266833085,0.497893892,0.020438684,0.064516129,0.2
1.58687E-3,21.582870871,0.507518098,0.020239282,0.064516129,0.2
1.61189E-3,21.905239885,0.512986514,0.02003988,0.064516129,0.2
1.6261E-3,22.067850022,0.516065737,0.019940179,0.064516129,0.2
1.65532E-3,22.398412207,0.522335928,0.019740778,0.064516129,0.2
1.69937E-3,22.568349343,0.531636265,0.019641077,0.064516129,0.2
1.76761E-3,22.918849413,0.545687157,0.019441675,0.064516129,0.233333333
1.77221E-3,23.096070517,0.546618744,0.019341974,0.064516129,0.233333333
1.78586E-3,23.274656211,0.549371809,0.019242273,0.064516129,0.233333333
1.87776E-3,23.644549482,0.567482449,0.019042871,0.096774194,0.266666667
1.89403E-3,23.83395207,0.570611692,0.01894317,0.096774194,0.266666667
1.90987E-3,24.02493862,0.573636751,0.01884347,0.096774194,0.266666667
1.97692E-3,24.416591008,0.586208405,0.018644068,0.129032258,0.266666667
1.98375E-3,24.614965877,0.587467863,0.018544367,0.129032258,0.266666667
1.98785E-3,24.813750427,0.588221531,0.018444666,0.129032258,0.266666667
1.99879E-3,25.013629569,0.590228444,0.018344965,0.129032258,0.266666667
2.00388E-3,25.261403802,0.591157835,0.018145563,0.129032258,0.266666667
2.03213E-3,25.618526481,0.596280375,0.018045862,0.129032258,0.3
2.03509E-3,25.822035626,0.59681424,0.017946162,0.129032258,0.3
2.03765E-3,26.02580053,0.597274243,0.017846461,0.129032258,0.3
2.07321E-3,26.438795754,0.603616492,0.017647059,0.161290323,0.3
2.12862E-3,26.651657676,0.613299104,0.017547358,0.161290323,0.3
2.22523E-3,26.874181128,0.629620733,0.017447657,0.161290323,0.3
2.22665E-3,27.096846561,0.62985538,0.017347956,0.161290323,0.3
2.27765E-3,27.324611655,0.638185522,0.017248255,0.161290323,0.3
2.28605E-3,27.553216558,0.639539234,0.017148554,0.161290323,0.3
2.28782E-3,27.781998721,0.639824314,0.017048853,0.161290323,0.3
2.29806E-3,28.011804431,0.641466053,0.016949153,0.193548387,0.3
2.34478E-3,28.479920984,0.64886505,0.016749751,0.193548387,0.333333333
2.35518E-3,28.715439238,0.650492312,0.01665005,0.193548387,0.333333333
2.36752E-3,28.9521912,0.652411631,0.016550349,0.193548387,0.333333333
2.37143E-3,29.189334365,0.653018035,0.016450648,0.193548387,0.333333333
2.43965E-3,29.43329942,0.663424169,0.016350947,0.193548387,0.333333333
2.44012E-3,29.677311784,0.663495234,0.016251246,0.193548387,0.333333333
2.45017E-3,29.922328925,0.66500101,0.016151545,0.193548387,0.333333333
2.48552E-3,30.170881389,0.670245746,0.016051844,0.193548387,0.333333333
2.50079E-3,30.420960167,0.672484616,0.015952144,0.193548387,0.333333333
2.51041E-3,30.606345452,0.673888004,0.015852443,0.193548387,0.333333333
2.54359E-3,30.926702313,0.678682008,0.015752742,0.225806452,0.366666667
2.59384E-3,31.186086211,0.685808755,0.015653041,0.225806452,0.366666667
2.62365E-3,31.44845159,0.689962239,0.01555334,0.225806452,0.366666667
2.62972E-3,31.71142322,0.690800063,0.015453639,0.225806452,0.366666667
2.63175E-3,31.784569437,0.691080654,0.015353938,0.225806452,0.366666667
2.6443E-3,32.239558498,0.692806703,0.015254237,0.225806452,0.4
2.64501E-3,32.504059572,0.69290367,0.015154536,0.258064516,0.4
2.68068E-3,32.772127497,0.697754098,0.015054835,0.258064516,0.4
2.68158E-3,33.040285978,0.697876239,0.014955135,0.258064516,0.4
2.68407E-3,33.308693073,0.698211316,0.014855434,0.258064516,0.4
2.69335E-3,33.501467769,0.699458791,0.014755733,0.258064516,0.4
2.70386E-3,33.848784911,0.700865726,0.014656032,0.258064516,0.433333333
2.71376E-3,34.120160439,0.7021835,0.014556331,0.258064516,0.433333333
2.71402E-3,34.391562278,0.702218472,0.01445663,0.258064516,0.433333333
2.73416E-3,34.664978086,0.704883323,0.014356929,0.258064516,0.433333333
2.76501E-3,34.941479289,0.70891969,0.014257228,0.258064516,0.433333333
2.79808E-3,35.160841361,0.713184797,0.014157527,0.258064516,0.433333333
2.81324E-3,35.503537019,0.715118917,0.014057827,0.258064516,0.466666667
2.82362E-3,35.785898624,0.716434978,0.013958126,0.258064516,0.466666667
2.8723E-3,36.073128765,0.722530542,0.013858425,0.290322581,0.466666667
2.90784E-3,36.363912997,0.726897475,0.013758724,0.290322581,0.466666667
2.91705E-3,36.655617581,0.72801707,0.013659023,0.290322581,0.466666667
2.92029E-3,36.947646097,0.728410037,0.013559322,0.290322581,0.466666667
2.93132E-3,37.24077824,0.729744601,0.013459621,0.290322581,0.466666667
2.9714E-3,37.537918007,0.73453593,0.01335992,0.290322581,0.466666667
2.97166E-3,37.835083888,0.73456687,0.013260219,0.290322581,0.466666667
2.98229E-3,38.133312836,0.735823359,0.013160518,0.322580645,0.466666667
2.99717E-3,38.43303024,0.737572648,0.013060818,0.322580645,0.466666667
3.00447E-3,38.733476785,0.738425331,0.012961117,0.322580645,0.466666667
3.00525E-3,39.034001436,0.738516506,0.012861416,0.322580645,0.466666667
3.03391E-3,39.337392114,0.741840213,0.012761715,0.35483871,0.466666667
3.04802E-3,39.642194097,0.743461333,0.012662014,0.35483871,0.466666667
3.05794E-3,39.947987896,0.744594507,0.012562313,0.35483871,0.466666667
3.06043E-3,40.254030975,0.744878526,0.012462612,0.35483871,0.466666667
3.0807E-3,40.562100913,0.74717616,0.012362911,0.35483871,0.466666667
3.09282E-3,40.87138321,0.748540578,0.01226321,0.35483871,0.5
3.0992E-3,41.181303017,0.749255092,0.012163509,0.35483871,0.5
3.10697E-3,41.492000426,0.75012387,0.012063809,0.35483871,0.5
3.12053E-3,41.804053057,0.751630808,0.011964108,0.387096774,0.5
3.19224E-3,42.123277045,0.759455008,0.011864407,0.387096774,0.5
3.21843E-3,42.302864402,0.762250282,0.011764706,0.387096774,0.533333333
3.25815E-3,42.773039347,0.76642799,0.011665005,0.387096774,0.566666667
3.29313E-3,43.102352642,0.770047265,0.011565304,0.387096774,0.566666667
3.29664E-3,43.432016948,0.770407258,0.011465603,0.387096774,0.566666667
3.30343E-3,43.762359936,0.771101706,0.011365902,0.387096774,0.566666667
3.3151E-3,44.093870263,0.772291253,0.011266201,0.419354839,0.566666667
3.32788E-3,44.426658199,0.773586084,0.0111665,0.419354839,0.566666667
