Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.07724E-12,0.000000001,0.000000004,0.999900309,0,0
3.31259E-11,0.000000005,0.000000015,0.999800618,0,0
5.40459E-11,0.000000014,0.000000024,0.999601236,0,0
1.34658E-10,0.000000033,0.000000061,0.999401854,0,0
3.25324E-10,0.000000117,0.000000147,0.999102781,0,0
5.29597E-10,0.000000254,0.00000024,0.998803709,0,0
1.54748E-9,0.000001122,0.000000701,0.99790649,0,0
2.4809E-9,0.000002537,0.000001124,0.997208653,0,0
5.20498E-9,0.000010433,0.000002358,0.995314525,0,0
6.86125E-9,0.000025543,0.000003108,0.992921942,0,0
8.7399E-9,0.000050096,0.000003959,0.989731831,0,0
1.31229E-8,0.000100767,0.000005945,0.985245738,0,0
1.95836E-8,0.000251784,0.000008871,0.97607417,0,0
2.77455E-8,0.000500933,0.000012569,0.965506929,0,0
4.2561E-8,0.001003004,0.00001928,0.951350812,0,0
6.59869E-8,0.00250145,0.000029891,0.924135181,0,0
9.97986E-8,0.005001651,0.000045207,0.893928821,0,0
1.64417E-7,0.010007484,0.000074477,0.855448111,0,0
3.71083E-7,0.025036673,0.000168085,0.795334463,0,0
6.39659E-7,0.050005862,0.000289721,0.744890838,0,0
1.02762E-6,0.100082714,0.000465401,0.685674409,0,0
1.68695E-6,0.20013113,0.000763891,0.610706809,0,0
2.17479E-6,0.300186287,0.000984686,0.559166584,0,0
2.58138E-6,0.400123498,0.001168669,0.517096999,0,0
2.97086E-6,0.500172868,0.00134488,0.481108563,0,0
3.33215E-6,0.600089472,0.001508312,0.44950653,0,0
3.61014E-6,0.700294007,0.001634042,0.420795534,0,0
3.75783E-6,0.750346429,0.001700833,0.407237564,0,0
3.9628E-6,0.800026086,0.001793522,0.39437743,0,0
4.3523E-6,0.900197529,0.001969628,0.370351909,0,0
4.77552E-6,1.000191348,0.00216095,0.348519589,0,0
5.09163E-6,1.100171544,0.002303827,0.328282325,0,0
5.41385E-6,1.200380056,0.002449444,0.309241352,0,0
5.78208E-6,1.300270216,0.002615828,0.29139667,0,0
6.30521E-6,1.400530674,0.002852158,0.274847971,0,0
6.93253E-6,1.500137771,0.003135478,0.259794637,0,0
8.4809E-6,1.750090971,0.003834441,0.227395075,0,0
1.03643E-5,2.000519119,0.004683961,0.200677899,0,0
1.25015E-5,2.250847622,0.005647105,0.178845579,0,0
1.50661E-5,2.500225151,0.006801654,0.160701824,0,0
1.81243E-5,2.750160187,0.008176634,0.14564849,0,0
2.19674E-5,3.002128619,0.009901796,0.133087429,0,0
2.60975E-5,3.252108544,0.011752441,0.122619878,0,0
3.06116E-5,3.500153068,0.0137712,0.113847074,0,0
3.48302E-5,3.751691776,0.015654113,0.10617087,0,0
3.95273E-5,4.00014117,0.01774635,0.099491576,0,0
4.44202E-5,4.253077551,0.019921075,0.093510119,0,0
4.91869E-5,4.500560296,0.022035059,0.088226498,0,0
5.54658E-5,4.750375469,0.024812742,0.083441332,0,0
6.29029E-5,5.002438235,0.028092598,0.079154621,0.032258065,0
6.88577E-5,5.255085846,0.030710762,0.075366364,0.032258065,0.033333333
7.31978E-5,5.504901991,0.032614577,0.071877181,0.032258065,0.033333333
7.96331E-5,5.750724321,0.035430569,0.06868707,0.032258065,0.033333333
8.78437E-5,6.000375232,0.039011466,0.065696341,0.032258065,0.033333333
9.51153E-5,6.257421583,0.042171778,0.062904995,0.032258065,0.033333333
1.05779E-4,6.509153789,0.046787509,0.060412721,0.032258065,0.033333333
1.14724E-4,6.752740176,0.050642348,0.058219519,0.032258065,0.033333333
1.28618E-4,7.005146621,0.056598516,0.056126009,0.032258065,0.033333333
1.40908E-4,7.25974144,0.06183606,0.054231881,0.032258065,0.033333333
1.50942E-4,7.507737617,0.06609074,0.052537135,0.032258065,0.033333333
1.67172E-4,7.761904224,0.072931793,0.05094208,0.032258065,0.033333333
1.76802E-4,8.002575313,0.076967382,0.049546406,0.032258065,0.033333333
1.86934E-4,8.257976483,0.081193964,0.048150733,0.032258065,0.033333333
2.02235E-4,8.511970476,0.087540579,0.04685475,0.032258065,0.033333333
2.17392E-4,8.767144292,0.093783893,0.045658459,0.032258065,0.033333333
