Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.58809E-12,0.000000001,0.000000002,0.99900309,0,0
7.91106E-12,0.000000003,0.000000003,0.998803709,0,0
2.98253E-11,0.000000011,0.000000011,0.998404945,0,0
6.67237E-11,0.000000027,0.000000024,0.998105872,0,0
1.48869E-10,0.000000104,0.000000052,0.997308344,0,0
2.34765E-10,0.000000252,0.000000083,0.996610507,0,0
7.02172E-10,0.000001015,0.000000248,0.995115143,0,0
1.42009E-9,0.000002523,0.000000501,0.993619779,0,0
3.43346E-9,0.000010082,0.000001211,0.990728741,0,0
5.02405E-9,0.000025113,0.000001772,0.987239557,0,0
7.39605E-9,0.00005059,0.000002608,0.983152228,0,0
1.24055E-8,0.000100943,0.000004374,0.978067989,0,0
2.34861E-8,0.000251804,0.000008281,0.969594258,0,0
3.43163E-8,0.000500355,0.0000121,0.961020835,0,0
4.79303E-8,0.001002093,0.000016901,0.948659157,0,0
8.87662E-8,0.002501664,0.000031299,0.926826837,0,0
1.27486E-7,0.005003398,0.000044952,0.903897916,0,0
1.66452E-7,0.01000625,0.000058691,0.870202373,0,0
2.45516E-7,0.025020707,0.000086568,0.796829828,0,0
3.57964E-7,0.050013062,0.000126214,0.71279035,0,0
5.80688E-7,0.100038233,0.000204735,0.606818862,0,0
9.01772E-7,0.200067234,0.000317923,0.46934503,0,0
1.32168E-6,0.300055845,0.000465927,0.377529658,0,0
1.88665E-6,0.400029015,0.000665031,0.3142259,0,0
2.67959E-6,0.500004124,0.000944403,0.269863423,0,0
3.54625E-6,0.600202024,0.001249659,0.237563553,0,0
4.41507E-6,0.700209904,0.001555585,0.212341741,0,0
4.9611E-6,0.750247529,0.001747804,0.201674808,0,0
5.5273E-6,0.800098284,0.001947083,0.192204167,0,0
6.91249E-6,0.900270967,0.002434444,0.175954541,0,0
8.69385E-6,1.000268812,0.003060842,0.163094407,0,0
1.04903E-5,1.100983646,0.003692156,0.152626857,0,0
1.20133E-5,1.201145871,0.00422706,0.143754361,0,0
1.3507E-5,1.300683939,0.004751375,0.135978467,0,0
1.48433E-5,1.400122223,0.005220214,0.128900409,0,0
1.65399E-5,1.501410082,0.005815157,0.122420496,0,0
2.17236E-5,1.751108641,0.007630693,0.10926129,0,0
2.6415E-5,2.002285852,0.009270955,0.09889343,0,0
3.14306E-5,2.251952104,0.011021552,0.090320008,0,0
3.69224E-5,2.500410265,0.012934812,0.083042568,0,0
4.26571E-5,2.750802934,0.014928765,0.076762038,0,0
5.22287E-5,3.00202766,0.018247802,0.071478417,0,0
6.03163E-5,3.254404466,0.021043528,0.066992324,0,0
6.9097E-5,3.505600695,0.024069872,0.063104376,0,0
7.99077E-5,3.752638398,0.027782985,0.059814575,0,0.033333333
8.87495E-5,4.005297304,0.030809335,0.056823846,0,0.033333333
9.88723E-5,4.256587457,0.034262603,0.05413219,0,0.033333333
1.09145E-4,4.507958347,0.037754393,0.051739607,0,0.033333333
1.16693E-4,4.75414954,0.040312111,0.049546406,0,0.033333333
1.2834E-4,5.011324741,0.044245117,0.047452896,0,0.033333333
1.46422E-4,5.260286868,0.050319526,0.045658459,0,0.033333333
1.65861E-4,5.508774906,0.056806985,0.044063403,0,0.033333333
1.79312E-4,5.767193003,0.061269691,0.042568039,0,0.033333333
1.94581E-4,6.010833074,0.066310379,0.041272057,0,0.033333333
2.16838E-4,6.260871076,0.073609393,0.040075765,0,0.033333333
