Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.11367E-11,0.000000004,0.00000002,1,0,0
2.33782E-10,0.000000033,0.000000112,0.999800618,0,0
4.1957E-10,0.000000114,0.0000002,0.999601236,0,0
1.16918E-9,0.000000286,0.000000559,0.999401854,0,0
2.40984E-9,0.00000112,0.000001151,0.99900309,0,0
3.92574E-9,0.000002549,0.000001876,0.998604327,0,0
8.88017E-9,0.000010328,0.000004243,0.997507726,0,0
1.21127E-8,0.00002528,0.000005787,0.996112053,0,0
1.66507E-8,0.000050139,0.000007955,0.994417306,0,0
2.17571E-8,0.000100242,0.000010395,0.991925032,0,0
2.87306E-8,0.00025181,0.000013727,0.985943575,0,0
3.74204E-8,0.000501009,0.000017878,0.978367062,0,0
5.21468E-8,0.001004274,0.000024914,0.967301366,0,0
7.424E-8,0.002501328,0.000035469,0.944173064,0,0
1.03292E-7,0.005004423,0.000049348,0.915960522,0,0
1.58003E-7,0.010013108,0.000075486,0.877579504,0,0
3.00311E-7,0.025028707,0.000143469,0.81058718,0,0
5.05122E-7,0.050027856,0.000241303,0.747781876,0,0
7.89764E-7,0.100001184,0.000377254,0.670322002,0,0
1.22407E-6,0.200083613,0.000584652,0.572624863,0,0
1.52483E-6,0.300005469,0.000728253,0.499551391,0,0
1.86708E-6,0.400043893,0.000891635,0.440434653,0,0
2.27148E-6,0.500047613,0.001084655,0.391885156,0,0
2.75948E-6,0.600192846,0.001317527,0.352008773,0,0
3.28735E-6,0.700147993,0.001569361,0.318911375,0,0
3.61663E-6,0.750027955,0.001726422,0.304456186,0,0
3.91348E-6,0.800128256,0.001867993,0.291197288,0,0
4.70753E-6,0.900192162,0.002246588,0.267969295,0,0
5.42143E-6,1.000390438,0.002586844,0.248130795,0,0
6.36264E-6,1.100123193,0.003035258,0.231183332,0,0
7.1991E-6,1.200067242,0.003433603,0.216528761,0,0
8.18019E-6,1.300483555,0.003900619,0.203568936,0,0
9.49589E-6,1.400880609,0.004526572,0.192204167,0,0
1.06815E-5,1.500548188,0.005090293,0.182334762,0,0
1.38758E-5,1.750701314,0.006607516,0.161997807,0,0
1.74854E-5,2.000613257,0.008319204,0.145947563,0,0
2.13528E-5,2.251686226,0.010149867,0.133087429,0,0
2.58176E-5,2.501603682,0.012259091,0.122520187,0,0
3.11209E-5,2.75305482,0.014758624,0.113747383,0,0
3.65881E-5,3.000573706,0.017328756,0.106469943,0,0
4.31333E-5,3.253334385,0.020396881,0.100089722,0,0
4.90889E-5,3.50411161,0.023180295,0.09470641,0.032258065,0
5.45411E-5,3.750775214,0.025721493,0.089921244,0.032258065,0
6.09528E-5,4.004335084,0.028701465,0.085534842,0.032258065,0
6.55349E-5,4.251294995,0.03082548,0.081646895,0.032258065,0
7.3336E-5,4.501914479,0.034430989,0.07805802,0.032258065,0
7.88552E-5,4.752968559,0.036973737,0.074768219,0.032258065,0
8.55217E-5,5.00724202,0.040036172,0.071677799,0.032258065,0
9.0837E-5,5.255369546,0.042470902,0.068886452,0.032258065,0
9.75324E-5,5.501415968,0.045528975,0.066294487,0.032258065,0
1.05305E-4,5.755411042,0.049067069,0.063802213,0.032258065,0
1.1409E-4,6.008489817,0.053049533,0.061509321,0.032258065,0
1.23306E-4,6.25728021,0.057210169,0.059415811,0.032258065,0
1.33273E-4,6.501669512,0.061688956,0.057521683,0.032258065,0
1.4369E-4,6.750612701,0.066347309,0.055727246,0.032258065,0
1.53326E-4,7.002899218,0.070635526,0.054032499,0.032258065,0
1.70583E-4,7.262711205,0.078266783,0.052437444,0.032258065,0
1.85581E-4,7.515378698,0.084847973,0.051041771,0.032258065,0
1.99888E-4,7.767249297,0.091082097,0.049745788,0.032258065,0
2.09405E-4,8.014241394,0.095205209,0.048549497,0.032258065,0
2.18752E-4,8.271092638,0.099237114,0.047353205,0.032258065,0
2.28204E-4,8.519262157,0.103295321,0.046256605,0.032258065,0
2.4394E-4,8.756189783,0.11001162,0.045259695,0.032258065,0
2.51043E-4,9.004088258,0.113026933,0.044262785,0.032258065,0
2.71538E-4,9.267490967,0.121669553,0.043265876,0.032258065,0
2.86306E-4,9.519572011,0.127844992,0.042368657,0.032258065,0
2.9949E-4,9.752735515,0.133321497,0.041571129,0.032258065,0
3.17106E-4,10.030100286,0.140585225,0.040673911,0.032258065,0
3.4198E-4,10.260353324,0.150738193,0.039976074,0.032258065,0
3.52524E-4,10.504588539,0.155005359,0.039278237,0.032258065,0
3.68217E-4,10.756196006,0.1613173,0.038580401,0.032258065,0
3.79274E-4,11.019494143,0.165735956,0.037882564,0.032258065,0
3.84571E-4,11.287262625,0.167844963,0.037184727,0.032258065,0
3.97621E-4,11.523430864,0.173016862,0.036586582,0.032258065,0
4.06921E-4,11.76545709,0.176683545,0.035988436,0.032258065,0
4.13551E-4,12.011218684,0.179287252,0.03539029,0.032258065,0
4.31041E-4,12.264476839,0.186116808,0.034792144,0.032258065,0
4.63207E-4,12.539780136,0.198528591,0.034193999,0.032258065,0
4.71917E-4,12.77267253,0.201857043,0.033695544,0.032258065,0
5.12975E-4,13.020662998,0.21736121,0.033197089,0.032258065,0
5.17576E-4,13.278177913,0.219079683,0.032698634,0.032258065,0
