Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.67083E-11,0.000000003,0.000000011,0.999800598,0,0
8.57175E-11,0.000000011,0.000000036,0.999700897,0,0
1.46219E-10,0.000000037,0.000000062,0.999501496,0,0
2.5741E-10,0.000000106,0.000000109,0.999202393,0,0
5.0233E-10,0.000000291,0.000000212,0.998703888,0,0
1.18803E-9,0.000001114,0.000000502,0.997906281,0,0
2.6668E-9,0.000002503,0.000001126,0.997108674,0,0
4.70439E-9,0.000010414,0.000001987,0.995114656,0,0
6.21434E-9,0.000025032,0.000002624,0.992422732,0,0
8.4792E-9,0.000050204,0.000003581,0.9889332,0,0
1.22141E-8,0.000100585,0.000005158,0.984047856,0,0
2.30033E-8,0.000250782,0.000009715,0.975373878,0,0
3.31526E-8,0.000501505,0.000014001,0.966400798,0,0
4.82266E-8,0.001002638,0.000020367,0.954237288,0,0
7.61948E-8,0.002500119,0.000032178,0.930309073,0,0
1.11695E-7,0.005000561,0.00004717,0.903489531,0,0
1.67283E-7,0.010010864,0.000070644,0.868095713,0,0
2.9994E-7,0.025024193,0.000126662,0.801994018,0,0
5.38275E-7,0.050010069,0.000227297,0.741674975,0,0
9.08475E-7,0.100004583,0.000383591,0.671286142,0,0
1.44393E-6,0.20007117,0.00060961,0.58554337,0,0
1.89221E-6,0.300113317,0.000798795,0.525722832,0,0
2.25018E-6,0.400079235,0.00094984,0.477467597,0,0
2.62148E-6,0.500156392,0.001106485,0.436390828,0,0
2.9344E-6,0.600181394,0.001238481,0.400598205,0,0
3.26544E-6,0.700095481,0.001378103,0.368394816,0,0
3.48638E-6,0.750314112,0.001471275,0.353539382,0,0
3.73827E-6,0.800303097,0.00157749,0.339780658,0,0
4.16769E-6,0.900303847,0.001758539,0.314556331,0,0
4.55852E-6,1.000179983,0.001923291,0.291724826,0,0
4.95841E-6,1.100228999,0.002091831,0.270687936,0,0
5.38526E-6,1.20023519,0.002271702,0.251345962,0,0
5.92887E-6,1.300114617,0.002500734,0.233698903,0,0
6.61392E-6,1.40064578,0.002789276,0.217647059,0,0
7.29558E-6,1.500413732,0.003076308,0.203389831,0,0
1.0022E-5,1.750643422,0.004223503,0.174077767,0,0
1.32032E-5,2.000899122,0.005560418,0.152442672,0,0
1.67036E-5,2.251082359,0.007029405,0.135692921,0,0
2.12484E-5,2.500061521,0.008933422,0.122532403,0,0
2.56332E-5,2.750910439,0.010766955,0.111864407,0,0
3.10913E-5,3.00046411,0.013044547,0.103090728,0,0
3.63129E-5,3.25129869,0.015218564,0.095712861,0,0
4.18956E-5,3.503675046,0.017537625,0.089232303,0,0
4.94545E-5,3.750795007,0.020668881,0.083848455,0,0
5.68108E-5,4.000006978,0.023706673,0.079162512,0,0
6.45016E-5,4.254720667,0.026872463,0.074975075,0,0
7.32891E-5,4.502773481,0.030477161,0.071385842,0,0
7.79493E-5,4.753434576,0.032383402,0.068095713,0,0
8.53859E-5,5.004644264,0.03541751,0.065004985,0,0
9.21898E-5,5.253516436,0.038185169,0.06221336,0,0
1.00928E-4,5.507495386,0.041727855,0.059621137,0,0
1.07569E-4,5.760250698,0.044411736,0.057228315,0,0
1.18367E-4,6.006405009,0.048759532,0.055034895,0,0
1.28859E-4,6.253777606,0.052965055,0.053040877,0,0
1.44603E-4,6.51167514,0.059241138,0.05114656,0,0
