Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.49158E-10,0.000000025,0.000000102,1,0,0
6.44538E-10,0.000000089,0.000000264,0.999900309,0,0
3.32653E-9,0.000000422,0.000001362,0.999800618,0,0
4.15128E-9,0.000001204,0.000001699,0.999601236,0,0
7.71406E-9,0.000002629,0.000003158,0.999401854,0,0
1.58769E-8,0.000010285,0.000006499,0.998803709,0,0
2.30143E-8,0.000025745,0.00000942,0.998006181,0,0
3.13449E-8,0.000050978,0.00001283,0.997108962,0,0
4.2715E-8,0.000101344,0.000017484,0.995713289,0,0
5.33573E-8,0.000252591,0.00002184,0.992523178,0,0
7.03521E-8,0.000500592,0.000028796,0.988635231,0,0
9.35807E-8,0.001005378,0.000038304,0.982554082,0,0
1.58436E-7,0.002507359,0.000064849,0.970690858,0,0
2.06581E-7,0.00502036,0.000084554,0.957033197,0,0
2.78985E-7,0.010019032,0.000114188,0.936297478,0,0
4.3505E-7,0.025034276,0.000178059,0.894726348,0,0
6.06734E-7,0.050021921,0.000248317,0.846974379,0,0
9.45293E-7,0.100067364,0.000386852,0.781577111,0,0
1.56288E-6,0.200094386,0.000639513,0.701624963,0,0
1.99447E-6,0.300022368,0.000816044,0.64519988,0,0
2.41399E-6,0.400189851,0.000987606,0.599940185,0,0
2.72227E-6,0.500176615,0.001113659,0.561060712,0,0
3.01866E-6,0.600368403,0.001234831,0.526168876,0,0
3.28595E-6,0.700148939,0.0013441,0.494666534,0,0
3.40162E-6,0.750042841,0.00139138,0.479812581,0,0
3.48807E-6,0.80030805,0.001426715,0.465257701,0,0
3.69485E-6,0.9000264,0.001511232,0.437543615,0,0
3.93044E-6,1.000189379,0.00160751,0.411324893,0,0
4.15184E-6,1.100125475,0.001697987,0.386701226,0,0
4.37117E-6,1.200386392,0.001787604,0.363273851,0,0
4.62243E-6,1.300210496,0.001890262,0.341142458,0,0
4.88674E-6,1.40046135,0.001998241,0.320107666,0,0
5.22311E-6,1.500487295,0.002135638,0.300368857,0,0
6.15751E-6,1.750130338,0.002517216,0.256504835,0,0
7.50027E-6,2.000309906,0.0030653,0.219220417,0,0
9.59929E-6,2.250490801,0.003921467,0.189512511,0,0
1.21155E-5,2.500225788,0.004946817,0.166284518,0,0
1.50879E-5,2.751000051,0.006156735,0.147841691,0,0
1.79595E-5,3.001688214,0.007324222,0.132788356,0,0
2.17604E-5,3.25008326,0.008867426,0.120227295,0,0
2.59874E-5,3.500704911,0.010580775,0.109759745,0,0
2.99871E-5,3.750623512,0.012199299,0.100787559,0,0
3.37062E-5,4.002980743,0.013701859,0.092911973,0,0
3.89744E-5,4.252919965,0.015826393,0.086033297,0,0
4.37263E-5,4.504122161,0.017738806,0.079952148,0,0
4.88071E-5,4.750275038,0.019779456,0.074668528,0,0
5.49287E-5,5.001066287,0.02223254,0.069883362,0,0
6.37657E-5,5.254902286,0.025762868,0.06559665,0,0
7.36123E-5,5.504855844,0.029681525,0.062007776,0,0
8.62507E-5,5.753376622,0.034688181,0.058917356,0,0
9.90112E-5,6.00556989,0.039716976,0.0562257,0,0.033333333
1.09402E-4,6.258053172,0.043792547,0.053833117,0,0.033333333
