Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.36748E-10,0.000000024,0.000000621,1,0,0
4.68302E-10,0.000000071,0.000001229,0.999900388,0,0
5.29132E-10,0.000000123,0.000001388,0.999800777,0,0
6.39235E-10,0.000000308,0.000001677,0.999501942,0,0
1.13967E-9,0.000001022,0.00000299,0.99870505,0,0
1.61409E-9,0.000002628,0.000004235,0.997609324,0,0
3.59857E-9,0.000010055,0.000009442,0.994820201,0,0
5.58504E-9,0.000025341,0.000014654,0.991533021,0,0
7.40864E-9,0.00005065,0.000019438,0.987548561,0,0
1.15282E-8,0.000100391,0.000030247,0.98226915,0,0
2.1858E-8,0.000250745,0.000057348,0.972905668,0,0
3.10643E-8,0.000500236,0.000081501,0.963442574,0,0
4.64757E-8,0.001001931,0.000121933,0.9506923,0,0
9.73174E-8,0.002500292,0.000255304,0.928379321,0,0
1.83219E-7,0.005016917,0.000480605,0.910648471,0,0
3.28276E-7,0.010031869,0.000860943,0.89022811,0,0
7.87625E-7,0.025033048,0.002064395,0.863333001,0,0
1.26438E-6,0.05006693,0.003311908,0.838828569,0,0
2.09437E-6,0.100133953,0.005480012,0.808546668,0,0.025
3.68638E-6,0.20002154,0.009625505,0.772686523,0,0.025
5.06137E-6,0.300224618,0.013191959,0.749576651,0,0.025
6.27138E-6,0.400183364,0.016319878,0.732045024,0,0.025
7.44225E-6,0.500011358,0.019337178,0.717700966,0,0.025
8.34029E-6,0.600484483,0.021645113,0.705050304,0,0.025
9.05664E-6,0.700743074,0.023482225,0.69359498,0,0.025
9.41342E-6,0.750533905,0.024395927,0.688215958,0,0.025
9.69276E-6,0.800283446,0.02511069,0.683036159,0,0.025
1.02911E-5,0.900405101,0.026639976,0.673075007,0,0.05
1.09853E-5,1.000643538,0.028411254,0.663711525,0,0.05
1.164E-5,1.101062668,0.03007869,0.6548461,0,0.05
1.22434E-5,1.200260938,0.031613131,0.646578344,0,0.05
1.27135E-5,1.300131475,0.032806766,0.638609423,0,0.05
1.32548E-5,1.400267952,0.034179531,0.630939337,0,0.05
1.36513E-5,1.501180455,0.035183639,0.623468473,0,0.05
1.463E-5,1.751098619,0.037657948,0.605837235,0,0.05
1.55923E-5,2.001171098,0.040084634,0.589301723,0,0.05
1.67214E-5,2.250138508,0.042924236,0.57396155,0,0.05
1.78182E-5,2.501624438,0.045674493,0.559418269,0,0.05
