Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.08823E-12,0.000000001,0.00000001,0.999502042,0,0
6.98198E-12,0.000000003,0.000000022,0.999203267,0,0
1.22592E-11,0.000000011,0.000000039,0.998306942,0,0
2.5146E-11,0.000000026,0.000000079,0.997510208,0,0
5.91672E-11,0.0000001,0.000000186,0.995717558,0,0
1.02427E-10,0.000000257,0.000000322,0.993825316,0,0
2.74439E-10,0.000001007,0.000000864,0.989443283,0,0
5.62147E-10,0.000002534,0.00000177,0.985758391,0,0
1.62488E-9,0.000010078,0.000005115,0.978189423,0,0
3.70546E-9,0.000025165,0.000011664,0.972512698,0,0
8.02829E-9,0.000050405,0.000025271,0.967931481,0,0
1.40792E-8,0.000100688,0.000044318,0.963151081,0,0
4.31183E-8,0.000253773,0.00013572,0.957474355,0,0
7.32802E-8,0.000500267,0.000230648,0.953191913,0,0
1.17836E-7,0.001008466,0.00037086,0.947913554,0,0
2.11801E-7,0.002508129,0.000666493,0.938651529,0,0
3.18016E-7,0.005012312,0.001000563,0.92919032,0,0
4.83941E-7,0.010000497,0.001522209,0.916840952,0,0
7.9483E-7,0.025056956,0.002498868,0.8935365,0,0
1.21444E-6,0.050093743,0.003815569,0.868439398,0,0
2.0413E-6,0.100024909,0.006405081,0.836868838,0,0
3.70515E-6,0.20033144,0.011595453,0.801414202,0,0
4.74773E-6,0.300073052,0.014833968,0.77810975,0,0
5.70892E-6,0.400367214,0.017810252,0.758888557,0,0
6.69213E-6,0.500207411,0.020845411,0.742754706,0,0
7.58103E-6,0.600272768,0.023581368,0.728811871,0,0
8.5346E-6,0.700815526,0.026507877,0.716462504,0,0
8.8465E-6,0.750338434,0.027463177,0.710785778,0,0
9.48258E-6,0.800806415,0.029408524,0.705308236,0,0
1.05817E-5,0.900254169,0.032760787,0.69544866,0,0
1.14591E-5,1.000274777,0.035428439,0.686385818,0,0
1.23111E-5,1.100436791,0.038011982,0.678020118,0,0
1.29964E-5,1.20027837,0.04008503,0.670152375,0,0
1.36585E-5,1.300446157,0.042083631,0.662683,0,0
1.42911E-5,1.40110017,0.043989285,0.655512399,0,0
1.48733E-5,1.500330572,0.045739743,0.648740165,0,0
1.60821E-5,1.751230829,0.04936366,0.632606314,0,0
1.74264E-5,2.000595117,0.053378167,0.617767155,0,0
1.84476E-5,2.251612668,0.056416114,0.60382432,0,0
1.97446E-5,2.501711122,0.060260605,0.590777811,0,0
2.09224E-5,2.75148772,0.063738462,0.578528035,0,0.025
2.20406E-5,3.001161936,0.067028266,0.566975401,0,0.025
2.31559E-5,3.251817611,0.070297965,0.555920725,0.024390244,0.05
2.419E-5,3.500417249,0.073319159,0.545463599,0.024390244,0.05
2.51669E-5,3.752183721,0.076164581,0.535305248,0.024390244,0.05
2.61535E-5,4.001787708,0.079029109,0.525644856,0.024390244,0.05
2.71612E-5,4.250189201,0.081946011,0.51638283,0.024390244,0.05
2.8209E-5,4.502096129,0.084969007,0.507319988,0.024390244,0.05
2.907E-5,4.750823988,0.087445612,0.498655512,0.024390244,0.05
3.00366E-5,5.002235317,0.090218046,0.49019022,0.024390244,0.05
3.1176E-5,5.253015849,0.093475281,0.482023703,0.024390244,0.05
3.20706E-5,5.502970964,0.096024562,0.474155961,0.024390244,0.05
3.30377E-5,5.750634851,0.098772203,0.466586993,0.024390244,0.05
3.40796E-5,6.002543507,0.101723349,0.459117618,0.024390244,0.05
3.52878E-5,6.252200626,0.105133105,0.451947017,0.024390244,0.05
3.62252E-5,6.502591543,0.107769612,0.4449756,0.024390244,0.05
3.75246E-5,6.75001923,0.111411688,0.438302958,0.024390244,0.05
3.88469E-5,7.001991726,0.115102733,0.431729907,0.024390244,0.05
4.02666E-5,7.251358003,0.119048531,0.425455632,0.024390244,0.05
4.17564E-5,7.501211837,0.123170038,0.41938054,0.024390244,0.05
4.29906E-5,7.751343487,0.126570153,0.413504631,0.024390244,0.05
4.41724E-5,8.000127641,0.129813186,0.407827906,0.024390244,0.05
4.52454E-5,8.250545852,0.13274762,0.402250772,0.024390244,0.05
4.6836E-5,8.503939799,0.137078857,0.39677323,0.024390244,0.05
4.81392E-5,8.750769809,0.140611664,0.391594463,0.024390244,0.05
4.96243E-5,9.000000016,0.144619772,0.386515287,0.024390244,0.05
5.09401E-5,9.252185959,0.148155388,0.381535704,0.024390244,0.05
5.24942E-5,9.505118246,0.152312568,0.376655712,0.024390244,0.05
5.3999E-5,9.755370442,0.156318353,0.371974903,0.024390244,0.05
5.5225E-5,10.001117038,0.159568023,0.367493278,0.024390244,0.05
5.68743E-5,10.253146799,0.163920131,0.363011652,0.048780488,0.075
5.8444E-5,10.501073707,0.168041178,0.35872921,0.048780488,0.1
5.97671E-5,10.755171924,0.171498991,0.354446768,0.048780488,0.1
6.12579E-5,11.003307469,0.175377746,0.35036351,0.073170732,0.1
6.24888E-5,11.251016232,0.178566624,0.346379843,0.073170732,0.1
6.39701E-5,11.503572009,0.182388173,0.342396176,0.097560976,0.1
6.5094E-5,11.755420107,0.185275584,0.3385121,0.097560976,0.1
6.65415E-5,12.005760043,0.188979376,0.334727617,0.097560976,0.1
6.77717E-5,12.253913225,0.192113831,0.331042725,0.097560976,0.1
6.89238E-5,12.500129881,0.195038525,0.327457425,0.097560976,0.1
7.01463E-5,12.750824038,0.198130312,0.323872124,0.097560976,0.1
7.1938E-5,13.006668599,0.202640016,0.320286824,0.097560976,0.1
7.30663E-5,13.253339942,0.20546716,0.316900707,0.097560976,0.1
7.40669E-5,13.503577735,0.207965615,0.31351459,0.097560976,0.1
7.51004E-5,13.756879107,0.210538221,0.310128473,0.097560976,0.1
7.63972E-5,14.006626781,0.213754248,0.306841948,0.097560976,0.1
7.76153E-5,14.253241786,0.216763172,0.303655014,0.097560976,0.1
7.90183E-5,14.503944411,0.220214711,0.300468081,0.097560976,0.1
8.0347E-5,14.751054863,0.223469403,0.297380739,0.097560976,0.1
8.16584E-5,15.002586549,0.226668276,0.294293397,0.097560976,0.1
8.29627E-5,15.257516924,0.229836966,0.291206055,0.097560976,0.1
8.43421E-5,15.500296062,0.23317386,0.288317897,0.097560976,0.1
8.54952E-5,15.754698819,0.235952111,0.285330146,0.097560976,0.1
8.65105E-5,16.004019335,0.23839034,0.282441988,0.097560976,0.1
8.73891E-5,16.255989318,0.240493795,0.279553829,0.097560976,0.1
8.88437E-5,16.502556527,0.243963371,0.276765262,0.097560976,0.125
9.01193E-5,16.753243418,0.246992984,0.273976696,0.097560976,0.125
9.13298E-5,17.007330453,0.249856884,0.271188129,0.097560976,0.125
9.30728E-5,17.256354705,0.253961345,0.268499153,0.097560976,0.125
9.46145E-5,17.509456571,0.257573127,0.265810178,0.097560976,0.125
9.59176E-5,17.757281741,0.260612466,0.263220795,0.097560976,0.175
9.78182E-5,18.000062682,0.265022878,0.260731003,0.097560976,0.175
9.99874E-5,18.256772524,0.27002431,0.258141619,0.097560976,0.175
