Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.86957E-10,0.000000059,0.000000282,1,0,0
7.91621E-10,0.000000138,0.00000038,0.999900309,0,0
1.87099E-9,0.000000427,0.000000898,0.999700927,0,0
4.59028E-9,0.000001372,0.000002203,0.999401854,0,0
7.37912E-9,0.000003219,0.000003542,0.999102781,0,0
1.34065E-8,0.000010419,0.000006434,0.998504636,0,0
1.77151E-8,0.000026405,0.000008502,0.997507726,0,0
2.32163E-8,0.000051404,0.000011143,0.996311435,0,0
2.83117E-8,0.000101322,0.000013588,0.994417306,0,0
3.77797E-8,0.000252168,0.000018132,0.989831522,0,0
4.76097E-8,0.000504721,0.00002285,0.984049447,0,0
6.05399E-8,0.001002251,0.000029056,0.97497757,0,0
8.617E-8,0.002502803,0.000041356,0.954640614,0,0
1.24052E-7,0.005011015,0.000059537,0.930615093,0,0
1.88403E-7,0.010014285,0.00009042,0.898713987,0,0
3.17787E-7,0.02502446,0.00015251,0.837603429,0,0
5.49868E-7,0.050004694,0.000263874,0.778486691,0,0
9.18995E-7,0.100059216,0.000440973,0.708902403,0,0
1.39275E-6,0.200100911,0.000668227,0.623766324,0,0
1.74405E-6,0.300165204,0.000836703,0.559665038,0,0
2.09311E-6,0.400176172,0.001004081,0.507426976,0,0
2.52089E-6,0.500202698,0.001209167,0.464161101,0,0
2.90578E-6,0.600062504,0.001393655,0.427375137,0,0
3.29374E-6,0.700133138,0.001579577,0.395274649,0,0
3.47443E-6,0.750180858,0.00166616,0.380520387,0,0
3.6894E-6,0.800012865,0.001769155,0.366663344,0,0
4.18591E-6,0.900417142,0.002007005,0.341242149,0,0
4.65791E-6,1.000299648,0.002233062,0.318612302,0,0
5.15129E-6,1.100274956,0.0024693,0.298275346,0,0
5.66719E-6,1.200201554,0.002716266,0.279832519,0,0
6.29249E-6,1.300563352,0.003015516,0.263084438,0,0
6.92917E-6,1.400437606,0.003320124,0.248031104,0,0
7.75077E-6,1.500169276,0.003713063,0.234473133,0,0
9.94516E-6,1.750449298,0.004761794,0.206160901,0,0
1.21921E-5,2.000081761,0.005834489,0.183531054,0,0
1.50858E-5,2.250960731,0.007214252,0.165088226,0,0
1.8138E-5,2.500361221,0.00866753,0.150034892,0,0
2.21866E-5,2.751604412,0.010591941,0.137573522,0,0
2.62005E-5,3.000733447,0.012496166,0.127305353,0,0
3.10874E-5,3.252472296,0.014809627,0.118532549,0,0
3.67242E-5,3.502269251,0.017471318,0.111155418,0.032258065,0
4.16167E-5,3.750891061,0.019775731,0.104874888,0.032258065,0
4.61214E-5,4.001278196,0.021892715,0.099192503,0.032258065,0
5.07293E-5,4.253460061,0.024053479,0.094008573,0.032258065,0
5.47807E-5,4.500949657,0.025949315,0.089323098,0.032258065,0
6.03992E-5,4.753815472,0.028572396,0.084936696,0.032258065,0
6.51182E-5,5.006028298,0.030770078,0.080949058,0.032258065,0
7.07763E-5,5.250942701,0.033398553,0.077360183,0.032258065,0
7.76307E-5,5.502565074,0.036573202,0.073970691,0.032258065,0
8.46983E-5,5.755449208,0.039835682,0.070880271,0.032258065,0
9.30657E-5,6.003802465,0.043683892,0.068088924,0.032258065,0
1.02849E-4,6.25773206,0.0481637,0.065496959,0.032258065,0
1.12114E-4,6.504483107,0.052386795,0.063204067,0.032258065,0
1.21317E-4,6.750809763,0.056563399,0.061110557,0.032258065,0
1.3137E-4,7.003171009,0.061104185,0.059116738,0.032258065,0
1.44055E-4,7.264092913,0.066803155,0.05722261,0.032258065,0
1.54893E-4,7.503239453,0.071644863,0.055627555,0.032258065,0
1.63555E-4,7.758596747,0.0754961,0.054032499,0.032258065,0
1.73854E-4,8.011334106,0.080054452,0.052537135,0.032258065,0
1.84725E-4,8.262038638,0.084842045,0.051141461,0.032258065,0
1.94452E-4,8.509380294,0.089104274,0.049845479,0.032258065,0
2.08051E-4,8.752227523,0.095030446,0.048649188,0.032258065,0
2.18838E-4,9.008669691,0.099703442,0.047452896,0.032258065,0
2.35007E-4,9.258232795,0.106663169,0.046356295,0.032258065,0
2.47913E-4,9.524347254,0.112179239,0.045259695,0.032258065,0
2.5921E-4,9.751956981,0.116980088,0.044362476,0.032258065,0.033333333
2.64512E-4,10.013222828,0.119224142,0.043365567,0.032258065,0.033333333
2.78069E-4,10.255773412,0.124936715,0.042468348,0.032258065,0.033333333
2.83088E-4,10.508438524,0.127042141,0.041571129,0.032258065,0.033333333
3.0935E-4,10.77465455,0.137975915,0.040673911,0.032258065,0.033333333
3.34033E-4,11.031307242,0.148127935,0.039876383,0.032258065,0.033333333
3.41807E-4,11.268622353,0.151300152,0.039178547,0.032258065,0.033333333
3.53152E-4,11.512160459,0.155909048,0.03848071,0.032258065,0.033333333
3.75757E-4,11.768392446,0.165017023,0.037782873,0.032258065,0.033333333
3.98165E-4,12.038959403,0.173949177,0.037085036,0.032258065,0.033333333
4.18333E-4,12.287927417,0.181906459,0.036486891,0.032258065,0.033333333
4.35614E-4,12.50213003,0.188663358,0.035988436,0.032258065,0.033333333
4.4939E-4,12.768025778,0.194010395,0.03539029,0.032258065,0.033333333
4.70416E-4,13.047031516,0.202103073,0.034792144,0.032258065,0.033333333
4.88534E-4,13.286969068,0.209010935,0.03429369,0.032258065,0.033333333
4.96734E-4,13.533258814,0.212118121,0.033795235,0.032258065,0.033333333
5.11093E-4,13.785914397,0.217529203,0.03329678,0.032258065,0.033333333
5.2993E-4,14.047444344,0.224571464,0.032798325,0.032258065,0.033333333
5.57186E-4,14.266805121,0.234649038,0.032399561,0.032258065,0.033333333
5.71473E-4,14.54930315,0.239879282,0.031901107,0.032258065,0.033333333
5.87412E-4,14.782193368,0.245671727,0.031502343,0.032258065,0.033333333
5.95256E-4,15.019034228,0.24850615,0.031103579,0.032258065,0.033333333
6.01844E-4,15.258512845,0.250878726,0.030704815,0.032258065,0.033333333
6.18653E-4,15.503418077,0.256897886,0.030306051,0.032258065,0.033333333
6.29228E-4,15.753565132,0.260660039,0.029907287,0.032258065,0.033333333
6.45768E-4,16.009668555,0.266505898,0.029508524,0.032258065,0.033333333
6.65841E-4,16.271455347,0.273538318,0.02910976,0.032258065,0.033333333
7.00406E-4,16.548780568,0.285490613,0.028710996,0.032258065,0.033333333
7.41119E-4,16.766655734,0.299316696,0.028411923,0.032258065,0.066666667
7.69073E-4,17.068315988,0.308654726,0.028013159,0.032258065,0.1
7.74009E-4,17.300312624,0.310290411,0.027714086,0.032258065,0.1
7.96868E-4,17.536830371,0.317815922,0.027415013,0.032258065,0.133333333
8.23093E-4,17.780067912,0.326348496,0.027115941,0.032258065,0.133333333
8.29979E-4,18.027812304,0.328571371,0.026816868,0.032258065,0.133333333
8.39558E-4,18.278486943,0.331651026,0.026517795,0.032258065,0.133333333
8.66578E-4,18.536594967,0.340262279,0.026218722,0.032258065,0.133333333
8.78167E-4,18.798849092,0.343921887,0.025919649,0.032258065,0.133333333
8.91891E-4,19.065121525,0.348228975,0.025620576,0.032258065,0.133333333
9.6395E-4,19.344574547,0.370384834,0.025321503,0.032258065,0.133333333
9.95035E-4,19.543392899,0.379708628,0.025122121,0.032258065,0.133333333
1.04109E-3,19.849157018,0.393267698,0.024823049,0.032258065,0.166666667
1.0641E-3,20.061577235,0.399931403,0.024623667,0.032258065,0.166666667
1.0818E-3,20.276410528,0.405009199,0.024424285,0.032258065,0.166666667
1.0914E-3,20.603019203,0.407744563,0.024125212,0.032258065,0.166666667
1.11584E-3,20.824139229,0.4146504,0.02392583,0.032258065,0.166666667
1.13935E-3,21.050264838,0.421219366,0.023726448,0.032258065,0.166666667
1.14739E-3,21.279008048,0.423447419,0.023527066,0.032258065,0.166666667
1.15105E-3,21.509063673,0.42445967,0.023327684,0.064516129,0.166666667
1.1578E-3,21.855549326,0.426322045,0.023028611,0.064516129,0.166666667
1.18911E-3,22.062274235,0.434877823,0.022829229,0.064516129,0.166666667
1.21214E-3,22.332626264,0.441090382,0.022629847,0.064516129,0.2
1.22353E-3,22.57651133,0.444135275,0.022430466,0.064516129,0.2
1.24916E-3,22.814804109,0.45093255,0.022231084,0.064516129,0.2
1.26061E-3,23.076938921,0.453939909,0.022031702,0.064516129,0.233333333
1.26404E-3,23.329701094,0.454838008,0.02183232,0.064516129,0.233333333
1.31586E-3,23.588253782,0.468229582,0.021632938,0.064516129,0.233333333
1.33155E-3,23.854166295,0.47221971,0.021433556,0.064516129,0.233333333
