Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.6367E-11,0.000000003,0.000000017,1,0,0
1.36898E-10,0.00000002,0.000000086,0.999800598,0,0
1.01777E-9,0.000000121,0.000000637,0.999700897,0,0
1.51437E-9,0.000000379,0.000000949,0.999501496,0,0
2.74698E-9,0.000001234,0.000001721,0.999102692,0,0
4.70159E-9,0.000002774,0.000002945,0.998703888,0,0
7.74462E-9,0.000010575,0.000004851,0.997507478,0,0
1.08877E-8,0.0000255,0.00000682,0.995912263,0,0
1.5356E-8,0.000050111,0.000009618,0.994117647,0,0
2.06797E-8,0.000101263,0.000012953,0.991226321,0,0
3.34164E-8,0.000250849,0.00002093,0.985643071,0,0
4.68649E-8,0.000503447,0.000029354,0.979361914,0,0
6.95885E-8,0.001001889,0.000043586,0.97108674,0,0
1.03963E-7,0.002510254,0.000065116,0.953938185,0,0
1.457E-7,0.005004763,0.000091255,0.933499501,0,0
2.31407E-7,0.010005928,0.000144932,0.90667996,0,0
4.30475E-7,0.025028975,0.000269593,0.860319043,0,0
6.97846E-7,0.050059795,0.000437003,0.815852443,0,0
1.08188E-6,0.100052344,0.000677408,0.760319043,0,0
1.66646E-6,0.200075932,0.001043251,0.686739781,0,0
2.2265E-6,0.300006181,0.001393606,0.635493519,0,0
2.77795E-6,0.400010516,0.001738463,0.595613161,0,0
3.14894E-6,0.50029058,0.001970402,0.561914257,0,0
3.54537E-6,0.600120436,0.002218192,0.532103689,0,0
3.97565E-6,0.700065651,0.002487064,0.505682951,0,0
4.15728E-6,0.750051084,0.002600539,0.493419741,0,0
4.35769E-6,0.80024571,0.002725733,0.481655035,0,0
4.72557E-6,0.900181569,0.002955497,0.459720837,0,0
5.10609E-6,1.000459888,0.003193109,0.439381854,0,0
5.48076E-6,1.100542348,0.003427005,0.420538385,0,0
5.85122E-6,1.200140693,0.00365822,0.402991027,0,0
6.27218E-6,1.300210358,0.003920894,0.386540379,0,0
6.73882E-6,1.40056404,0.004211988,0.371186441,0,0
7.21926E-6,1.50045687,0.004511601,0.356929212,0,0
8.48436E-6,1.750725657,0.00530011,0.325024925,0,0
9.9159E-6,2.000844078,0.006191607,0.297706879,0,0
1.12752E-5,2.25019751,0.007037381,0.274077767,0,0
1.26863E-5,2.501064176,0.007914614,0.253140578,0,0
1.43256E-5,2.75129216,0.008932726,0.234596211,0,0
1.58878E-5,3.00073151,0.009902022,0.218145563,0,0
1.7717E-5,3.250212471,0.011035772,0.20329013,0,0
1.95011E-5,3.500288728,0.01214026,0.189830508,0,0
2.1592E-5,3.750623318,0.013433191,0.177666999,0,0
2.43666E-5,4.001932376,0.015146228,0.1666999,0,0
2.74987E-5,4.251819562,0.017076432,0.157028913,0,0
3.06326E-5,4.500643827,0.019003941,0.148454636,0,0
3.45865E-5,4.752210583,0.021430395,0.140777667,0,0
3.78616E-5,5.002111991,0.023435745,0.133898305,0,0
4.213E-5,5.253220615,0.026043144,0.127617149,0,0
4.59253E-5,5.503072442,0.02835569,0.121934197,0,0
4.96192E-5,5.751068585,0.030601163,0.116749751,0,0
5.42182E-5,6.004387951,0.0333896,0.111864407,0,0
5.91768E-5,6.250248252,0.036387032,0.107577268,0,0
6.41132E-5,6.503510478,0.039361881,0.103489531,0,0
6.76196E-5,6.753831966,0.041469385,0.099700897,0,0
7.23259E-5,7.005948779,0.044290777,0.096111665,0,0
7.56435E-5,7.257424346,0.04627465,0.092721834,0,0
7.86745E-5,7.504870629,0.048083567,0.089531406,0,0
8.30879E-5,7.755847414,0.050711368,0.086440678,0,0
8.69947E-5,8.002645225,0.053031451,0.083549352,0,0
9.23671E-5,8.253697592,0.056212694,0.080757727,0,0
9.68499E-5,8.508151174,0.058858965,0.078065803,0,0
1.01228E-4,8.75549478,0.061436211,0.07557328,0,0
1.04942E-4,9.002729773,0.063616803,0.073180459,0,0
1.10213E-4,9.26008557,0.06670338,0.070787637,0,0
1.14787E-4,9.508716472,0.069373565,0.068594217,0,0
1.20308E-4,9.754893096,0.07258588,0.066500499,0,0
1.2569E-4,10.002760483,0.075707027,0.064506481,0,0
1.29955E-4,10.25908874,0.078172851,0.062512463,0,0
1.36369E-4,10.512040022,0.081869082,0.060618146,0,0
1.41395E-4,10.762342117,0.084754753,0.058823529,0,0
1.47376E-4,11.008582128,0.088176966,0.057128614,0,0
1.56589E-4,11.252348279,0.093423843,0.0555334,0,0
1.62749E-4,11.507943545,0.096915028,0.053938185,0,0
1.71165E-4,11.757112275,0.101662811,0.052442672,0,0
1.78611E-4,12.001034258,0.10584293,0.051046859,0,0
1.90225E-4,12.257594481,0.112323814,0.049651047,0,0
2.0149E-4,12.512704207,0.118564993,0.048354935,0,0
2.1117E-4,12.760283418,0.123892991,0.047158524,0,0
2.25107E-4,13.000195699,0.131507601,0.046061815,0,0
2.37139E-4,13.254342863,0.138028506,0.044965105,0,0
2.59241E-4,13.506088946,0.14987867,0.043968096,0.032258065,0
2.69284E-4,13.771366263,0.155209739,0.042971087,0.032258065,0
2.82443E-4,14.019786829,0.162143832,0.042073779,0.032258065,0
